event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
27220869761,true,2002-07-19 00:00:00.000,15.559,2.875,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869762,true,2002-07-19 00:00:00.000,15.561,2.876,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869763,true,2002-07-20 00:00:00.000,15.581,2.863,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869764,true,2002-07-21 00:00:00.000,15.576,2.828,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869765,true,2002-07-22 00:00:00.000,15.588,2.851,"1","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869766,true,2002-07-22 00:00:00.000,15.613,2.86,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869767,true,2002-07-29 00:00:00.000,15.606,2.863,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869768,true,2002-07-30 00:00:00.000,15.732,2.921,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869769,true,2002-07-30 00:00:00.000,15.628,2.894,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869770,true,2002-07-31 00:00:00.000,15.606,2.896,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869771,true,2002-08-01 00:00:00.000,15.569,2.914,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
